SpoersmaalNivaa;Spoersmaalgruppekode;Spoersmaalgruppe;Spoersmaalkode;Spoersmaalnavn;Skoleaarnavn;EnhetNivaa;Nasjonaltkode;Nasjonalt;Fylkekode;Fylke;Organisasjonsnummer;EnhetNavn;GruppeNivaa;GruppeKode;GruppeNavn;ProgramomraadeNivaa;UtdanningstypeKode;UtdanningstypeNavn;Utdanningsprogramkode;UtdanningsprogramNavn;TrinnNivaa;TrinnKode;Trinnnavn;KjoennNivaa;KjoennKode;Kjoenn;EierformNivaa;Eierformkode;EierformNavn;Score;Standardavvik;AntallBesvart;AndelSvaralternativ1;AndelSvaralternativ2;AndelSvaralternativ3;AndelSvaralternativ4;AndelSvaralternativ5;AntallBesvartSvaralternativ1;AntallBesvartSvaralternativ2;AntallBesvartSvaralternativ3;AntallBesvartSvaralternativ4;AntallBesvartSvaralternativ5;Sidenummer;RaderSide;RaderTotalt
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G202834;3KDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;0,7;22;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G202850;3STB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,7;21;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;1;G202850;3STB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,7;28;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;1;G202899;3STD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,7;26;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575000;Nøtterøy videregående skole;1;G202923;3STA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,7;24;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;1;G202923;3STA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,7;15;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G202923;3STA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;0,7;26;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G202959;3STC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,7;31;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G203236;3STF;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,7;15;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G213877;3STI;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,3;0,7;26;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575000;Nøtterøy videregående skole;1;G222905;3APT;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,6;0,7;16;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G212501;3STK;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;0,7;20;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;995354071;Wang Tønsberg AS;1;G203763;vg3b;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,4;0,7;27;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G203950;3IDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;0,7;25;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G203950;3IDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,7;30;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G204874;3PBB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,7;25;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G202881;1IDB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,8;0,9;28;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;874575062;Holmestrand videregående skole;1;G202955;1HOA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,9;13;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G213843;2AUB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,9;8;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G215388;2MEA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;0,9;21;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G203569;1FBA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;0,9;9;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G203780;2ELA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,9;13;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;1;G204105;2KOB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,6;0,9;13;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G204702;2TMA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;0,9;12;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G204793;2PIB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,9;11;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G205005;2BLA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,9;10;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G203731;1HSC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,9;11;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G205278;2KDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;0,9;16;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G205516;2AUA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,9;16;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G206272;2STI;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;0,9;10;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G207034;2HAA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,9;12;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;990745277;Gjennestad videregående skole;1;G208569;2HA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,9;15;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575051;Melsom videregående skole;1;G205403;1MKA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,9;11;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G208190;3MEA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;A;Alle kjønn;0;-10;Alle eierformer;3,6;0,9;13;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G202818;2STC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,8;25;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G202842;1BAD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,4;0,8;12;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G202831;2IDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,8;26;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G202831;2IDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,8;27;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;1;G202840;2STB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,8;20;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;1;G202898;1IDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,6;0,8;21;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G202840;2STB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;0,8;25;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575000;Nøtterøy videregående skole;1;G202856;2STD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;0,8;20;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G202968;2BUA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;0,8;12;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575051;Melsom videregående skole;1;G202945;1STA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,8;15;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G202948;1STH;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,8;20;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;874575232;Re videregående skole;1;G202994;2HEA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;0,8;16;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G203053;2SRA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;0,8;11;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G203091;2KOA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,8;12;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G203121;2KJA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,8;16;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;1;G203338;2STA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,3;0,8;18;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G203441;2ELB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,4;0,8;9;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;973141805;Slottsfjellet videregående;1;G203151;Vg1;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,8;19;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G211684;2HOA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,8;15;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G213863;2IEB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;A;Alle kjønn;0;-10;Alle eierformer;3,8;0,8;12;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G203308;1TIC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,4;0,8;12;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G203308;1TIC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,8;15;;;;;;;;;;;1;8562;8561
1;EUIndeks_1380;Støtte fra lærer;EUIndeks_1380;Støtte fra lærer;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G203358;1HSD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,8;14;;;;;;;;;;;1;8562;8561
