SpoersmaalNivaa;Spoersmaalgruppekode;Spoersmaalgruppe;Spoersmaalkode;Spoersmaalnavn;Skoleaarnavn;EnhetNivaa;Nasjonaltkode;Nasjonalt;Fylkekode;Fylke;Organisasjonsnummer;EnhetNavn;GruppeNivaa;GruppeKode;GruppeNavn;ProgramomraadeNivaa;UtdanningstypeKode;UtdanningstypeNavn;Utdanningsprogramkode;UtdanningsprogramNavn;TrinnNivaa;TrinnKode;Trinnnavn;KjoennNivaa;KjoennKode;Kjoenn;EierformNivaa;Eierformkode;EierformNavn;Score;Standardavvik;AntallBesvart;AndelSvaralternativ1;AndelSvaralternativ2;AndelSvaralternativ3;AndelSvaralternativ4;AndelSvaralternativ5;AntallBesvartSvaralternativ1;AntallBesvartSvaralternativ2;AntallBesvartSvaralternativ3;AntallBesvartSvaralternativ4;AntallBesvartSvaralternativ5;Sidenummer;RaderSide;RaderTotalt
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;990745277;Gjennestad videregående skole;1;G223972;1N;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,3;0,5;11;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;1;G203864;1MDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,6;0,5;17;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G203864;1MDA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,3;0,5;21;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G204073;1FBB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,7;0,5;11;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G205167;1TIE;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,5;0,5;15;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;995354071;Wang Tønsberg AS;1;G206791;Vg1B;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,5;0,5;32;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G209677;1TID;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,6;0,5;12;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G209906;1SSC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,3;0,5;16;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974574993;Greveskogen videregående skole;1;G205877;1RMC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,5;0,5;13;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;1;G202830;1TIA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,4;7;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575000;Nøtterøy videregående skole;1;G202955;1HOA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,4;13;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G237645;1TEKA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;0,4;9;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G202830;1TIA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;0,3;9;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G202842;1BAD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,6;1,1;16;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;874575232;Re videregående skole;1;G202963;1STC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;1,1;22;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;874575232;Re videregående skole;1;G202996;1HOC;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,3;1,2;13;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575086;Færder videregående skole;1;G203026;1ELB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,2;1,6;12;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G203314;1IMA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,8;1,3;17;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;874575062;Holmestrand videregående skole;1;G203506;1RMA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,3;1,2;9;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575000;Nøtterøy videregående skole;1;G203680;1STD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;1,2;22;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G211435;1IBA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;1,1;27;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G345843;ALT;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;1,0;21;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G204047;1SSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,5;1,2;13;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G206273;1SSB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,0;1,2;19;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;874575232;Re videregående skole;1;G202955;1HOA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,1;1,1;14;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;874575232;Re videregående skole;1;G203000;1BAE;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,7;1,4;13;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575116;Sande videregående skole;1;G203090;1ELA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,3;1,1;14;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;874575062;Holmestrand videregående skole;1;G203244;1STB;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,5;1,1;17;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575027;Thor Heyerdahl videregående skole;1;G203506;1RMA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,9;1,3;10;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;974575019;Sandefjord videregående skole;1;G220523;1SSD;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;3,5;1,4;15;;;;;;;;;;;1;5544;11086
1;EUIndeks_1379;Trivsel;EUIndeks_1379;Trivsel;2023-24;3;I;Hele landet;39;Vestfold;923261354;Horten videregående skole;1;G204047;1SSA;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;A;Alle kjønn;0;-10;Alle eierformer;4,2;1,2;12;;;;;;;;;;;1;5544;11086
